afc-gabon_16.06.11_004_read_0095	où se trouve votre voiture
afc-gabon_16.06.11_004_read_0098	le moteur a-t-il cessé de fonctionner
afc-gabon_16.06.11_004_read_0099	le moteur a-t-il cessé de fonctionner
afc-gabon_16.06.16_084_read_0526	pas tout à fait à vrai dire
afc-gabon_16.06.16_084_read_0525	bien monsieur vous allez bien
afc-gabon_16.06.11_011_read_0224	non le moteur marche toujours bien
afc-gabon_16.06.11_005_read_0033	le moteur a-t-il cessé de fonctionner
afc-gabon_16.06.20_100_read_0481	je vous en prie
afc-gabon_16.06.11_011_read_0200	nous sommes les cadres d' un cours de logistique
afc-gabon_16.06.11_011_read_0207	huit civiles et quatorze militaires alors
afc-gabon_16.06.11_011_read_0206	non il y aura huit civiles
afc-gabon_16.06.16_080_read_0338	trois autres soldats viennent me rejoindre ici
afc-gabon_16.06.14_044_read_0363	oui on a du transport
afc-gabon_16.06.14_044_read_0361	nous sommes canadiens
afc-gabon_16.06.16_080_read_0344	nous sommes les cadres d' un cours de logistique
afc-gabon_16.06.14_044_read_0365	est-ce que le médecin est loin d' ici
afc-gabon_16.06.14_044_read_0368	c' est à droite ou à gauche
afc-gabon_16.06.20_100_read_0464	nous sommes canadiens
afc-gabon_16.06.22_125_read_0679	chercher un moyen facile et simple
afc-gabon_16.06.16_073_read_0728	s' il vous plaît monsieur l' agent
afc-gabon_16.06.16_084_read_0446	retirer délicatement toute chair morte
afc-gabon_16.06.16_084_read_0447	se laver les mains à l' eau et au savon
afc-gabon_16.06.16_084_read_0441	on n' a aucun aliment à éviter
afc-gabon_16.06.22_121_read_0947	c' est correct on part d' ici tous ensemble
afc-gabon_16.06.22_125_read_0754	afin d' éviter les piqûres de moustiques
afc-gabon_16.06.16_073_read_0803	la chair morte et endommagée
afc-gabon_16.06.22_125_read_0758	au début en général elle est indolore
afc-gabon_16.06.17_096_read_0923	bonjour monsieur tout mouvement sur cette route est interdit vous ne pouvez pas aller dans cette direction
afc-gabon_16.06.16_073_read_0805	la personne est très malade
afc-gabon_16.06.12_018_read_0050	on attend vingt deux étudiants
afc-gabon_16.06.16_083_read_0305	est-ce qu' ils sont tous des soldats
afc-gabon_16.06.16_083_read_0306	huit civiles et quatorze militaires alors
afc-gabon_16.06.12_018_read_0055	bonjour monsieur tout mouvement sur cette route est interdit vous ne pouvez pas aller dans cette direction
afc-gabon_16.06.12_018_read_0057	vous ne pouvez pas conduire votre véhicule ou marcher dans cette direction quelqu' un a planté des explosifs le long de la route toute la zone est sous le contrôle de la police
afc-gabon_16.06.15_055_read_0538	on n' a aucun aliment à éviter
afc-gabon_16.06.13_028_read_0177	où se trouve votre voiture
afc-gabon_16.06.13_028_read_0174	les toilettes sont au fond du couloir
afc-gabon_16.06.16_086_read_0631	il y a une pharmacie un kilomètre plus loin sur cette route
afc-gabon_16.06.16_070_read_0556	il y a une pharmacie un kilomètre plus loin sur cette route
afc-gabon_16.06.14_040_read_0394	pourquoi vous ne pouvez pas la conduire
afc-gabon_16.06.14_038_read_0322	est-ce qu' ils sont tous des soldats
afc-gabon_16.06.14_040_read_0393	le moteur a-t-il cessé de fonctionner
afc-gabon_16.06.14_038_read_0320	nous sommes les cadres d' un cours de logistique
afc-gabon_16.06.14_043_read_0389	je vous en prie
afc-gabon_16.06.20_104_read_1081	trois autres soldats viennent me rejoindre ici
afc-gabon_16.06.14_042_read_0114	il y a une pharmacie un kilomètre plus loin sur cette route
afc-gabon_16.06.14_035_read_0150	oui qu' est-ce que vous voulez
afc-gabon_16.06.14_038_read_0328	bien monsieur vous allez bien
afc-gabon_16.06.14_042_read_0111	d' accord mais je ne connais pas cet endroit
afc-gabon_16.06.12_019_read_0025	on attend vingt deux étudiants
afc-gabon_16.06.21_112_read_0668	vous allez voir une croix verte sur la pharmacie
afc-gabon_16.06.21_112_read_0669	c' est à droite ou à gauche
afc-gabon_16.06.12_019_read_0021	vous allez dormir ici n' est-ce pas
afc-gabon_16.06.16_082_read_0281	ne pas fumer ni boire d' alcool
afc-gabon_16.06.21_112_read_0660	c' est prudent d' aller voir un médecin
afc-gabon_16.06.12_019_read_0028	après le repas alors
afc-gabon_16.06.21_112_read_0667	bon on va tout de suite
afc-gabon_16.06.11_008_read_0085	bien monsieur vous allez bien
afc-gabon_16.06.11_008_read_0084	les toilettes sont au fond du couloir
afc-gabon_16.06.11_008_read_0081	c' est à droite ou à gauche
afc-gabon_16.06.16_084_read_0426	ne pas prendre de médicaments
afc-gabon_16.06.17_091_read_0755	les toilettes sont au fond du couloir
afc-gabon_16.06.11_008_read_0089	le moteur a-t-il cessé de fonctionner
afc-gabon_16.06.17_087_read_0738	il y a une pharmacie un kilomètre plus loin sur cette route
afc-gabon_16.06.11_015_read_0102	je crois que celui-là est pareil
afc-gabon_16.06.14_041_read_0289	nous sommes les cadres d' un cours de logistique
afc-gabon_16.06.22_123_read_0703	bonjour monsieur tout mouvement sur cette route est interdit vous ne pouvez pas aller dans cette direction
afc-gabon_16.06.11_015_read_0109	mais c' est trop cher
afc-gabon_16.06.16_084_read_0502	oui s' il vous plaît
afc-gabon_16.06.20_101_read_0988	les yeux sont très délicats
afc-gabon_16.06.17_095_read_0570	vous ne pouvez pas conduire votre véhicule ou marcher dans cette direction quelqu' un a planté des explosifs le long de la route toute la zone est sous le contrôle de la police
afc-gabon_16.06.11_015_read_0063	oui c' est ça
afc-gabon_16.06.20_104_read_1070	nous sommes canadiens
afc-gabon_16.06.14_045_read_0457	je vous en prie
afc-gabon_16.06.11_015_read_0067	je dois téléphoner à mon chef
afc-gabon_16.06.20_101_read_0983	le malade doit boire beaucoup
afc-gabon_16.06.11_015_read_0064	est-ce qu' ils sont tous des soldats
afc-gabon_16.06.16_066_read_0737	enlever la bande pour la nuit
afc-gabon_16.06.22_125_read_0723	la personne doit regarder en bas
afc-gabon_16.06.22_116_read_1216	aussi boire beaucoup d' eau fréquemment entre les repas
afc-gabon_16.06.22_125_read_0720	et il ne faut pas trop les cuire
afc-gabon_16.06.16_084_read_0509	on attend vingt deux étudiants
afc-gabon_16.06.16_084_read_0424	les inondations sont courantes
afc-gabon_16.06.15_062_read_0570	vous allez voir une croix verte sur la pharmacie
afc-gabon_16.06.22_121_read_0940	vous êtes seul
afc-gabon_16.06.16_084_read_0461	donc d' autres aliments sont nécessaires
afc-gabon_16.06.21_112_read_0684	vous allez dormir ici n' est-ce pas
afc-gabon_16.06.21_112_read_0685	oui s' il vous plaît
afc-gabon_16.06.21_112_read_0715	il n' y a pas de roue de secours
afc-gabon_16.06.21_112_read_0689	nous sommes les cadres d' un cours de logistique
afc-gabon_16.06.22_121_read_0944	très bien vous allez rester ici une semaine
afc-gabon_16.06.16_084_read_0467	il faut emmener l' enfant en consultation
afc-gabon_16.06.11_008_read_0107	on va manger au-dessous d' un arbre
afc-gabon_16.06.11_008_read_0104	alors on va improviser quelque chose
afc-gabon_16.06.11_008_read_0105	s' il vous plaît je cherche un bon vin blanc
afc-gabon_16.06.15_064_read_0393	dans la mesure du possible demandez l' avis du médecin
afc-gabon_16.06.11_008_read_0101	en ce cas mon frère vous accompagne avec la manivelle
afc-gabon_16.06.11_004_read_0021	depuis quand votre ami est-il malade
afc-gabon_16.06.22_120_read_0622	combien de temps faut-il pour se rendre à l' hôpital
afc-gabon_16.06.11_004_read_0023	avez-vous un véhicule
afc-gabon_16.06.11_004_read_0022	avez-vous un véhicule
afc-gabon_16.06.15_057_read_0344	dans la mesure du possible demandez l' avis du médecin
afc-gabon_16.06.11_004_read_0024	c' est prudent d' aller voir un médecin
afc-gabon_16.06.11_004_read_0027	il y a une pharmacie à un kilomètre plus loin sur cette route
afc-gabon_16.06.11_004_read_0029	la pharmacienne est aussi médecin
afc-gabon_16.06.11_004_read_0028	il y a une pharmacie à un kilomètre plus loin sur cette route
afc-gabon_16.06.11_004_read_0181	et le vin c' est bon
afc-gabon_16.06.11_004_read_0186	et le vin c' est bon
afc-gabon_16.06.11_004_read_0187	et le vin c' est bon
afc-gabon_16.06.11_009_read_0024	vous allez voir une croix verte sur la pharmacie
afc-gabon_16.06.21_112_read_0683	c' est correct on part d' ici tous ensemble
afc-gabon_16.06.22_116_read_1280	se laver les mains à l' eau et au savon
afc-gabon_16.06.22_116_read_1283	suivez prudemment tous les précautions
afc-gabon_16.06.12_022_read_0011	bon on va tout de suite
afc-gabon_16.06.16_085_read_0367	d' accord mais je ne connais pas cet endroit
afc-gabon_16.06.11_014_read_0048	vous allez dormir ici n' est-ce pas
afc-gabon_16.06.22_116_read_1289	aucun autre traitement n' est nécessaire
afc-gabon_16.06.12_022_read_0014	bonjour madame bonjour monsieur
afc-gabon_16.06.16_080_read_0373	s' il vous plaît je cherche un bon vin blanc
afc-gabon_16.06.22_121_read_0952	bien il n' y a pas de problème
afc-gabon_16.06.16_066_read_0859	retirer délicatement toute chair morte
afc-gabon_16.06.16_066_read_0858	remèdes magiques ne sont pas efficaces
afc-gabon_16.06.20_108_read_0675	bien il n' y a pas de problème
afc-gabon_16.06.14_041_read_0293	est-ce qu' ils sont tous des soldats
afc-gabon_16.06.12_017_read_0028	je dois téléphoner à mon chef
afc-gabon_16.06.14_041_read_0291	oui c' est ça
afc-gabon_16.06.14_041_read_0297	je dois téléphoner à mon chef
afc-gabon_16.06.11_011_read_0248	bien d' accord je vais le faire
afc-gabon_16.06.12_017_read_0022	oui s' il vous plaît
afc-gabon_16.06.12_017_read_0023	oui si c' est possible
afc-gabon_16.06.11_011_read_0245	vous avez un pneu crevé n' est-ce pas
afc-gabon_16.06.11_011_read_0244	mais c' est trop cher
afc-gabon_16.06.12_017_read_0026	est-ce qu' ils sont tous des soldats
afc-gabon_16.06.11_011_read_0242	cela coûte combien
afc-gabon_16.06.12_017_read_0024	nous sommes les cadres d' un cours de logistique
afc-gabon_16.06.12_017_read_0025	oui c' est ça
afc-gabon_16.06.13_029_read_0161	je vais tout de suite
afc-gabon_16.06.20_109_read_0621	huit civiles et quatorze militaires alors
afc-gabon_16.06.16_085_read_0460	il y a trois étapes d' une attaque typique de paludisme
afc-gabon_16.06.13_029_read_0164	j' ai dû le laisser à côté de la route
afc-gabon_16.06.16_085_read_0464	le blanc des yeux perd son éclat et commence à foncer
afc-gabon_16.06.12_023_read_0104	bien monsieur vous allez bien
afc-gabon_16.06.14_040_read_0366	d' accord mais je ne connais pas cet endroit
afc-gabon_16.06.12_023_read_0106	où se trouve votre voiture
afc-gabon_16.06.12_023_read_0107	le moteur a-t-il cessé de fonctionner
afc-gabon_16.06.12_023_read_0100	je dois téléphoner à mon chef
afc-gabon_16.06.16_084_read_0561	alors on va improviser quelque chose
afc-gabon_16.06.11_005_read_0014	bonjour madame bonjour monsieur
afc-gabon_16.06.22_125_read_0717	appliquer des compresses chaudes
afc-gabon_16.06.20_100_read_0476	bon on va tout de suite
afc-gabon_16.06.20_100_read_0475	la pharmacienne est aussi médecin
afc-gabon_16.06.12_023_read_0108	pourquoi vous ne pouvez pas la conduire
afc-gabon_16.06.11_004_read_0161	mais c' est trop cher
afc-gabon_16.06.11_004_read_0162	vous avez un pneu crevé n' est-ce pas
afc-gabon_16.06.11_004_read_0163	vous avez un pneu crevé n' est-ce pas
afc-gabon_16.06.13_029_read_0199	trois autres soldats viennent me rejoindre ici
afc-gabon_16.06.11_004_read_0166	bien d' accord je vais le faire
afc-gabon_16.06.11_004_read_0167	en ce cas mon frère vous accompagne avec la manivelle
afc-gabon_16.06.22_121_read_0933	s' il vous plaît monsieur l' agent
afc-gabon_16.06.11_004_read_0200	jusqu' à midi oui
afc-gabon_16.06.13_029_read_0197	bonjour madame bonjour monsieur
afc-gabon_16.06.15_057_read_0337	aussi boire beaucoup d' eau fréquemment entre les repas
afc-gabon_16.06.16_086_read_0670	le malade doit boire beaucoup
afc-gabon_16.06.15_062_read_0583	on attend vingt deux étudiants
afc-gabon_16.06.15_062_read_0581	bien il n' y a pas de problème
afc-gabon_16.06.21_112_read_0744	s' il vous plaît je cherche un bon vin blanc
afc-gabon_16.06.15_062_read_0588	le sol est trop dur à creuser
afc-gabon_16.06.20_105_read_0930	vous allez dormir ici n' est-ce pas
afc-gabon_16.06.15_062_read_0624	aucun autre traitement n' est nécessaire
afc-gabon_16.06.14_043_read_0409	est-ce que c' est le cours qui commence lundi
afc-gabon_16.06.14_043_read_0408	nous sommes les cadres d' un cours de logistique
afc-gabon_16.06.14_033_read_0259	combien de temps faut-il pour se rendre à l' hôpital
afc-gabon_16.06.20_101_read_0997	avez-vous déjà été opéré
afc-gabon_16.06.14_041_read_0146	s' il vous plaît monsieur l' agent
afc-gabon_16.06.14_033_read_0257	ça s' est passé dans le village au bord de la route à côté d' un vendeur de fruits
afc-gabon_16.06.14_043_read_0404	oui s' il vous plaît
afc-gabon_16.06.14_033_read_0253	je ne comprends pas nous sommes sur le chemin de l' hôpital
afc-gabon_16.06.14_033_read_0252	bonjour officier pourquoi avez-vous arrêté mon véhicule
afc-gabon_16.06.11_015_read_0027	oui on a du transport
afc-gabon_16.06.11_015_read_0025	oui on a du transport
afc-gabon_16.06.13_028_read_0181	et ça ne marche pas
afc-gabon_16.06.11_015_read_0023	oui on a du transport
afc-gabon_16.06.11_015_read_0022	oui on a du transport
afc-gabon_16.06.11_015_read_0021	oui on a du transport
afc-gabon_16.06.11_015_read_0020	oui on a du transport
afc-gabon_16.06.16_081_read_0229	nous sommes canadiens
afc-gabon_16.06.13_028_read_0188	vous avez un pneu crevé n' est-ce pas
afc-gabon_16.06.20_101_read_1025	il peut y avoir des ganglions
afc-gabon_16.06.22_125_read_0668	je vous en prie
afc-gabon_16.06.11_015_read_0028	oui on a du transport
afc-gabon_16.06.15_064_read_0359	ne pas fumer ni boire d' alcool
afc-gabon_16.06.14_035_read_0183	oui s' il vous plaît
afc-gabon_16.06.14_045_read_0449	il y a une pharmacie un kilomètre plus loin sur cette route
afc-gabon_16.06.14_045_read_0448	est-ce que le médecin est loin d' ici
afc-gabon_16.06.22_121_read_1013	vient souvent après un mal de gorge
afc-gabon_16.06.15_063_read_0216	jusqu' à midi oui
afc-gabon_16.06.16_083_read_0294	bonjour madame bonjour monsieur
afc-gabon_16.06.14_045_read_0440	nous sommes canadiens
afc-gabon_16.06.14_045_read_0446	d' accord mais je ne connais pas cet endroit
afc-gabon_16.06.14_045_read_0445	c' est prudent d' aller voir un médecin
afc-gabon_16.06.14_045_read_0444	oui on a du transport
afc-gabon_16.06.16_086_read_0662	huit civiles et quatorze militaires alors
afc-gabon_16.06.16_081_read_0250	je dois téléphoner à mon chef
afc-gabon_16.06.16_085_read_0379	le sol est trop dur à creuser
afc-gabon_16.06.16_084_read_0425	ne pas fumer ni boire d' alcool
afc-gabon_16.06.17_087_read_0748	vous allez dormir ici n' est-ce pas
afc-gabon_16.06.16_085_read_0373	bon on va tout de suite
afc-gabon_16.06.22_116_read_1243	le blanc des yeux perd son éclat et commence à foncer
afc-gabon_16.06.16_085_read_0374	vous allez voir une croix verte sur la pharmacie
afc-gabon_16.06.20_108_read_0669	vous êtes seul
afc-gabon_16.06.13_029_read_0227	vous avez un pneu crevé n' est-ce pas
afc-gabon_16.06.21_112_read_0731	mais c' est trop cher
afc-gabon_16.06.21_112_read_0732	vous avez un pneu crevé n' est-ce pas
afc-gabon_16.06.16_086_read_0698	pourquoi timothy est-il mort
afc-gabon_16.06.22_125_read_0724	mieux vaut ne jamais s' en servir
afc-gabon_16.06.21_112_read_0735	bien d' accord je vais le faire
afc-gabon_16.06.17_087_read_0729	c' est vrai que vous avez besoin d' un médecin
afc-gabon_16.06.11_008_read_0069	je dois téléphoner à mon chef
afc-gabon_16.06.11_004_read_0182	et le vin c' est bon
afc-gabon_16.06.11_015_read_0090	et ça ne marche pas
afc-gabon_16.06.16_085_read_0402	remèdes magiques ne sont pas efficaces
afc-gabon_16.06.11_015_read_0098	c' est quelle marque de voiture
afc-gabon_16.06.11_008_read_0065	nous sommes les cadres d' un cours de logistique
afc-gabon_16.06.11_008_read_0064	oui si c' est possible
afc-gabon_16.06.12_022_read_0057	avez-vous un véhicule
afc-gabon_16.06.12_022_read_0054	oui qu' est-ce que vous voulez
afc-gabon_16.06.11_004_read_0069	on attend vingt deux étudiants
afc-gabon_16.06.12_022_read_0052	on va manger au-dessous d' un arbre
afc-gabon_16.06.11_004_read_0064	bien il n' y a pas de problème
afc-gabon_16.06.11_004_read_0067	on attend vingt deux étudiants
afc-gabon_16.06.22_121_read_0948	vous allez dormir ici n' est-ce pas
afc-gabon_16.06.22_114_read_0813	bonjour madame bonjour monsieur
afc-gabon_16.06.11_004_read_0087	je vais tout de suite
afc-gabon_16.06.11_004_read_0185	et le vin c' est bon
afc-gabon_16.06.16_084_read_0570	jusqu' à midi oui
afc-gabon_16.06.14_035_read_0211	il n' y a pas de roue de secours
afc-gabon_16.06.20_102_read_0145	s' il vous plaît monsieur l' agent
afc-gabon_16.06.22_118_read_0912	après le repas alors
afc-gabon_16.06.16_066_read_0819	il y a parfois de la coloration jaune du blanc des yeux
afc-gabon_16.06.16_077_read_0658	de cette façon le gonflement se réduit
afc-gabon_16.06.16_066_read_0817	il faut agir vite et demander de l' assistance médicale
afc-gabon_16.06.16_075_read_0226	est-ce qu' ils sont tous des soldats
afc-gabon_16.06.16_070_read_0620	consulter d' urgence un médecin
afc-gabon_16.06.14_041_read_0258	avez-vous un véhicule
afc-gabon_16.06.14_041_read_0259	oui on a du transport
afc-gabon_16.06.14_041_read_0255	nous sommes canadiens
afc-gabon_16.06.14_041_read_0252	oui qu' est-ce que vous voulez
afc-gabon_16.06.15_061_read_0510	après le repas alors
afc-gabon_16.06.14_041_read_0251	s' il vous plaît monsieur l' agent
afc-gabon_16.06.16_084_read_0523	les toilettes sont au fond du couloir
afc-gabon_16.06.11_004_read_0088	bien monsieur vous allez bien
afc-gabon_16.06.17_098_read_0815	combien de temps faut-il pour se rendre à l' hôpital
afc-gabon_16.06.16_085_read_0425	il faut emmener l' enfant en consultation
afc-gabon_16.06.22_121_read_0961	je dois téléphoner à mon chef
afc-gabon_16.06.16_085_read_0420	du sang derrière la cornée dans l' œil
afc-gabon_16.06.22_122_read_0860	jusqu' à midi oui
afc-gabon_16.06.11_004_read_0081	après le repas alors
afc-gabon_16.06.12_023_read_0096	nous sommes les cadres d' un cours de logistique
afc-gabon_16.06.22_116_read_1223	dans la mesure du possible demandez l' avis du médecin
afc-gabon_16.06.11_004_read_0084	je dois me laver les mains
afc-gabon_16.06.16_084_read_0517	je dois téléphoner à mon chef
afc-gabon_16.06.11_004_read_0089	pas tout à fait à vrai dire
afc-gabon_16.06.12_023_read_0099	huit civiles et quatorze militaires alors
afc-gabon_16.06.17_087_read_0759	pas tout à fait à vrai dire
afc-gabon_16.06.15_061_read_0517	le moteur a-t-il cessé de fonctionner
afc-gabon_16.06.15_061_read_0514	bien monsieur vous allez bien
afc-gabon_16.06.16_080_read_0329	oui on a du transport
afc-gabon_16.06.11_005_read_0007	oui on a du transport
afc-gabon_16.06.11_005_read_0003	s' il vous plaît monsieur l' agent
afc-gabon_16.06.16_076_read_0534	si on peut les faire bouillir
afc-gabon_16.06.11_005_read_0008	d' accord mais je ne connais pas cet endroit
afc-gabon_16.06.16_084_read_0510	est-ce qu' ils sont tous des soldats
afc-gabon_16.06.16_066_read_0795	il faut aller très vite chez le médecin
afc-gabon_16.06.13_029_read_0158	après le repas alors
afc-gabon_16.06.16_084_read_0454	voir double peut avoir plusieurs causes
afc-gabon_16.06.16_084_read_0453	une baisse de vue d' un ou des deux yeux
afc-gabon_16.06.22_121_read_0972	assurer que l' eau à boire est propre
afc-gabon_16.06.17_088_read_0579	combien de temps faut-il pour se rendre à l' hôpital
afc-gabon_16.06.16_073_read_0814	ne plus jamais boire d' alcool
afc-gabon_16.06.11_010_read_0137	s' il vous plaît monsieur l' agent
afc-gabon_16.06.16_076_read_0539	gardez un bac d' eau dans l' abri
afc-gabon_16.06.12_018_read_0042	vous êtes seul
afc-gabon_16.06.12_018_read_0046	vous allez dormir ici n' est-ce pas
afc-gabon_16.06.14_043_read_0396	quand est-ce qu' ils vont arriver
afc-gabon_16.06.14_042_read_0108	avez-vous un véhicule
afc-gabon_16.06.16_070_read_0568	vous allez dormir ici n' est-ce pas
afc-gabon_16.06.11_015_read_0024	oui on a du transport
afc-gabon_16.06.11_011_read_0238	je crois que celui-là est pareil
afc-gabon_16.06.20_108_read_0673	vous allez dormir ici n' est-ce pas
afc-gabon_16.06.17_091_read_0762	il n' y a pas de roue de secours
